tweet_id,username,name,first_name,last_name,full_text,view_count,bookmark_count,favorite_count,reply_count,retweet_count,quote_count,bookmarked,favorited,retweeted,user_mentions,url_mentions,is_quote_status,lang,location,bio,website,websites,followers_count,following_count,media_count,statuses_count,favourites_count,listed_count,fast_followers_count,normal_followers_count,followed_by,following,can_dm,can_media_tag,profile_banner_url,profile_url,avatar_url,verified,is_blue_verified,user_created_at,created_at
1.68883E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"हार्दिक निमन्त्रणा 
बर्दघाट नगरपालिका नगर भेला
पार्टी सभापति तथा उपसभापतिको विशेष उपस्थितीमा सम्बोधन हुने नगर भेलामा सम्पूर्ण महानुभाव एवम् शुभचिन्तकज्यूहरूलाई हार्दिक निमन्त्रण गर्दछौं ।

मितिः २०८० श्रावण २७ गते शनिबार
समयः बिहान ७ः३० देखि १०ः३० सम्म https://t.co/7HUWaBjv9Y",1290,0,36,1,6,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","8/8/2023, 2:25:11 PM"
1.68851E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"स्वघाेषित शीर्ष नेताहरूकै कारण आज पनि सदन चल्न सकेन ।
जनताका मुद्दामा होइन आफ्नै भागबण्डामा रमाउने दल र तिनका नेताबाट जनताले के अपेक्षा गर्ने ??",2387,0,60,4,13,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","8/7/2023, 5:07:26 PM"
1.68191E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,काभ्रेका विभिन्न पालिका र वडासम्म पुगेर जनतासँग भेटघाट गरी भलाकुसारी गरियो। पार्टीको एउटा ड्रिम प्रोजेक्ट अध्ययनका लागि युवा नेता प्रविण ढकालले साथ दिनुभयो। https://t.co/9P4qRQIiY6,612,0,31,1,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/20/2023, 12:12:48 PM"
1.67982E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"आज असार २९ गते साँझ ८ बजे र असार ३० गते बिहान ७ बजे पोखरामा भेटघाट, ११ बजे स्याङ्जाको पुतलीबजार नगर भेला कार्यक्रम । उपस्थितिका लागि सबैमा हार्दिक अनुरोध । https://t.co/l06HjtnqH6",907,0,37,0,3,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/14/2023, 5:36:54 PM"
1.67905E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"नेपालमा ऊर्जा क्षेत्रको अवस्था र चुनौतीहरूका विषयमा स्वतन्त्र ऊर्जा उत्पादकहरूको संस्था नेपाल (इपान) सँग बुधबार घण्टीघरमा भएको अन्तरक्रिया कार्यक्रम। इपानले राष्ट्रिय स्वतन्त्र पार्टीका सांसद, केन्द्रीय सदस्यहरूलाई ऊर्जा क्षेत्रको अवस्थाबारे जानकारी गराएको थियो। https://t.co/NvgX80gzmI",1119,0,37,1,0,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/12/2023, 2:50:33 PM"
1.67799E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,कपिलवस्तुदेखि अर्घाखाँचीका विभिन्न वडा र पालिकाहरूमा देखिएको उत्साह।  असारे झरी नभनी उपस्थित भइदिनुभएकोमा सबैलाई हृदयदेखि आभार व्यक्त गर्दछु। https://t.co/lJpifKXJkl,1975,0,56,1,6,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/9/2023, 4:18:37 PM"
1.67732E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,आज घण्टीघरमा भएको गैरआवासीय नेपालीसम्बन्धी कानून विषयक अन्तरक्रिया कार्यक्रम। https://t.co/mWxzXYb5cX,1046,0,34,1,3,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/7/2023, 7:58:17 PM"
1.67723E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,राष्ट्रिय स्वतन्त्र पार्टीको लुम्बिनी प्रदेशस्तरीय प्रशिक्षण कार्यक्रम आज (शुक्रबार) बाट भैरहवामा सुरु भएको छ। प्रशिक्षण कार्यक्रम दुई दिनसम्म चल्नेछ। https://t.co/L8G5sZ20bg,2574,0,65,3,3,2,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/7/2023, 2:14:30 PM"
1.67723E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,हामी भोलि धादिङको २ ओटा कार्यक्रम मा आउनेछौ । थाक्रे गा पा र गजुरी गा पा ।। https://t.co/ohlpq9FCDK,2330,0,44,2,4,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/7/2023, 1:50:17 PM"
1.67589E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"लामो समयदेखि अमेरिका र फिनल्यान्डलाई कर्मभूमि बनाएर विभिन्न पेसा व्यवसायमा आबद्ध हुनुभएका तीन फरक टोलीसँग घण्टीघरमा भएको छलफल। सो छलफल आईटी, हाइड्रो, मेडिकल इनोभेसनलगायतमा लगानी र रोजगार सिर्जना गर्नेबारे केन्द्रित थियो। https://t.co/M4rsfRPE5J",1767,0,46,2,3,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/3/2023, 9:22:03 PM"
1.67569E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,अज्ञानता हटाउँदै सत्मार्ग देखाउने सम्पूर्ण गुरुहरूमा गुरुपूर्णिमाको शुभकामना। https://t.co/JZ6qMH9hFf,833,0,31,1,3,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/3/2023, 7:52:53 AM"
1.67534E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,राष्ट्रिय स्वतन्त्र पार्टी नागार्जुन नगर भेला तथा कमिटी गठन कार्यक्रम। https://t.co/X0oVyfCBJr,1250,0,32,1,3,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/2/2023, 9:06:55 AM"
1.67503E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,आजको दोस्रो कार्यक्रमः ६५ औँ संसद् दिवसको अवसरमा नयाँ बानेश्वरस्थित संसद् भवनको ल्होत्से हलमा आयोजित कार्यक्रम। https://t.co/qspL7KGLc7,412,0,18,0,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/1/2023, 12:25:58 PM"
1.67503E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,राष्ट्रिय स्वतन्त्र पार्टी तारकेश्वर गाउँपालिका नुवाकोटको प्रथम गाउँपालिका भेला। https://t.co/8XhOqSkL5Q,821,0,28,1,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","7/1/2023, 12:12:21 PM"
1.67461E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"मानो रोपेर मुरी फलाउने दिनका रूपमा लिइने  १५ असार, नेपाली किसानहरूका लागि महत्त्वपूर्ण दिन हो। कृषिप्रधान देश भएर पनि खाद्यान्न,मल,बिउको लागि अन्य मुलुकको भर पर्नु परिरहेका बेला राष्ट्रिय धान दिवसले कृषिमा आत्मनिर्भर, आधुनिकीकरण, किसानको जीवनस्तरमा सुधार  ल्याउन सकोस शुभकामना। https://t.co/tZwNmUb1DT",469,0,16,1,1,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","6/30/2023, 8:13:37 AM"
1.67434E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"यही असार १५ गते काठमाडौँको तारकेश्वर-५, धिताल चोकमा रोपाइँ गर्दै दही चिउरा खाने रमाइलो कार्यक्रम भएको हुँदा सम्पूर्ण नेपाली आमाबुबा, दाजुभाइ, दिदीबहिनीहरूमा यसै सूचनालाई आधिकारिक मानेर उपस्थित भई कार्यक्रमलाई सफल बनाइदिन अनुरोध गर्दछौँ। -डीपी अर्यालको सचिवालय https://t.co/l1iimhoZIb",1539,0,61,0,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","6/29/2023, 2:26:05 PM"
1.67423E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"इस्लाम धर्मावलम्बीहरूको महान् चाड बकर इद (इद उल अजहा) को स्वदेश तथा विदेशमा रहनुभएका सम्पूर्ण आमाबुबा, दिदीबहिनी तथा दाजुभाइहरूमा सुख, शान्ति र समृद्धिको कामना गर्दछु। धार्मिक सहिष्णुता र सामाजिक सद्भाव कायम राख्दै देश निर्माणमा एकताबद्ध हुन हामी सबैमा प्रेरणा मिलोस्।  शुभकाना। https://t.co/ezMNwzOXWz",1535,0,35,1,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","6/29/2023, 7:24:43 AM"
